municipio,departamento,votos,candidato
Palmas Del Socorro,Santander,111,Gustavo Petro
Palmas Del Socorro,Santander,228,Sergio Fajardo
Palmas Del Socorro,Santander,159,Germán Vargas Lleras
Palmas Del Socorro,Santander,21,Humberto de la Calle
Palmas Del Socorro,Santander,3,Viviane Morales
Palmas Del Socorro,Santander,3,Jorque Antonio Trujillo Sarmiento
Paramo,Santander,1291,Iván Duque
Paramo,Santander,119,Gustavo Petro
Paramo,Santander,392,Sergio Fajardo
Paramo,Santander,181,Germán Vargas Lleras
Paramo,Santander,34,Humberto de la Calle
Paramo,Santander,2,Viviane Morales
Paramo,Santander,3,Jorque Antonio Trujillo Sarmiento
Piedecuesta,Santander,30472,Iván Duque
Piedecuesta,Santander,11096,Gustavo Petro
Piedecuesta,Santander,21516,Sergio Fajardo
Piedecuesta,Santander,3701,Germán Vargas Lleras
Piedecuesta,Santander,896,Humberto de la Calle
Piedecuesta,Santander,159,Viviane Morales
Piedecuesta,Santander,367,Jorque Antonio Trujillo Sarmiento
Pinchote,Santander,969,Iván Duque
Pinchote,Santander,252,Gustavo Petro
Pinchote,Santander,588,Sergio Fajardo
Pinchote,Santander,142,Germán Vargas Lleras
Pinchote,Santander,43,Humberto de la Calle
Pinchote,Santander,7,Viviane Morales
Pinchote,Santander,8,Jorque Antonio Trujillo Sarmiento
Puente Nacional,Santander,2712,Iván Duque
Puente Nacional,Santander,1604,Gustavo Petro
Puente Nacional,Santander,1251,Sergio Fajardo
Puente Nacional,Santander,541,Germán Vargas Lleras
Puente Nacional,Santander,329,Humberto de la Calle
Puente Nacional,Santander,60,Viviane Morales
Puente Nacional,Santander,17,Jorque Antonio Trujillo Sarmiento
Puerto Parra,Santander,1717,Iván Duque
Puerto Parra,Santander,322,Gustavo Petro
Puerto Parra,Santander,220,Sergio Fajardo
Puerto Parra,Santander,157,Germán Vargas Lleras
Puerto Parra,Santander,39,Humberto de la Calle
Puerto Parra,Santander,17,Viviane Morales
Puerto Parra,Santander,17,Jorque Antonio Trujillo Sarmiento
Puerto Wilches,Santander,4949,Iván Duque
Puerto Wilches,Santander,4357,Gustavo Petro
Puerto Wilches,Santander,1252,Sergio Fajardo
Puerto Wilches,Santander,624,Germán Vargas Lleras
Puerto Wilches,Santander,165,Humberto de la Calle
Puerto Wilches,Santander,49,Viviane Morales
Puerto Wilches,Santander,61,Jorque Antonio Trujillo Sarmiento
Rionegro,Santander,7591,Iván Duque
Rionegro,Santander,1245,Gustavo Petro
Rionegro,Santander,1518,Sergio Fajardo
Rionegro,Santander,910,Germán Vargas Lleras
Rionegro,Santander,179,Humberto de la Calle
Rionegro,Santander,37,Viviane Morales
Rionegro,Santander,31,Jorque Antonio Trujillo Sarmiento
Sabana De Torres,Santander,6200,Iván Duque
Sabana De Torres,Santander,2123,Gustavo Petro
Sabana De Torres,Santander,1718,Sergio Fajardo
Sabana De Torres,Santander,631,Germán Vargas Lleras
Sabana De Torres,Santander,182,Humberto de la Calle
Sabana De Torres,Santander,46,Viviane Morales
Sabana De Torres,Santander,111,Jorque Antonio Trujillo Sarmiento
San Andres,Santander,2218,Iván Duque
San Andres,Santander,390,Gustavo Petro
San Andres,Santander,414,Sergio Fajardo
San Andres,Santander,283,Germán Vargas Lleras
San Andres,Santander,77,Humberto de la Calle
San Andres,Santander,8,Viviane Morales
San Andres,Santander,13,Jorque Antonio Trujillo Sarmiento
San Benito,Santander,589,Iván Duque
San Benito,Santander,130,Gustavo Petro
San Benito,Santander,142,Sergio Fajardo
San Benito,Santander,436,Germán Vargas Lleras
San Benito,Santander,12,Humberto de la Calle
San Benito,Santander,4,Viviane Morales
San Benito,Santander,5,Jorque Antonio Trujillo Sarmiento
San Gil,Santander,9685,Iván Duque
San Gil,Santander,3937,Gustavo Petro
San Gil,Santander,9534,Sergio Fajardo
San Gil,Santander,1329,Germán Vargas Lleras
San Gil,Santander,404,Humberto de la Calle
San Gil,Santander,33,Viviane Morales
San Gil,Santander,76,Jorque Antonio Trujillo Sarmiento
San Joaquin,Santander,702,Iván Duque
San Joaquin,Santander,80,Gustavo Petro
San Joaquin,Santander,162,Sergio Fajardo
San Joaquin,Santander,32,Germán Vargas Lleras
San Joaquin,Santander,17,Humberto de la Calle
San Joaquin,Santander,1,Viviane Morales
San Joaquin,Santander,5,Jorque Antonio Trujillo Sarmiento
San Jose De Miranda,Santander,1851,Iván Duque
San Jose De Miranda,Santander,149,Gustavo Petro
San Jose De Miranda,Santander,326,Sergio Fajardo
San Jose De Miranda,Santander,66,Germán Vargas Lleras
San Jose De Miranda,Santander,10,Humberto de la Calle
San Jose De Miranda,Santander,3,Viviane Morales
San Jose De Miranda,Santander,2,Jorque Antonio Trujillo Sarmiento
San Miguel,Santander,743,Iván Duque
San Miguel,Santander,93,Gustavo Petro
San Miguel,Santander,52,Sergio Fajardo
San Miguel,Santander,241,Germán Vargas Lleras
San Miguel,Santander,18,Humberto de la Calle
San Miguel,Santander,3,Viviane Morales
San Miguel,Santander,4,Jorque Antonio Trujillo Sarmiento
San Vicente De Chucuri,Santander,7007,Iván Duque
San Vicente De Chucuri,Santander,1869,Gustavo Petro
San Vicente De Chucuri,Santander,1641,Sergio Fajardo
San Vicente De Chucuri,Santander,495,Germán Vargas Lleras
San Vicente De Chucuri,Santander,158,Humberto de la Calle
San Vicente De Chucuri,Santander,23,Viviane Morales
San Vicente De Chucuri,Santander,34,Jorque Antonio Trujillo Sarmiento
Santa Barbara,Santander,805,Iván Duque
Santa Barbara,Santander,86,Gustavo Petro
Santa Barbara,Santander,160,Sergio Fajardo
Santa Barbara,Santander,121,Germán Vargas Lleras
Santa Barbara,Santander,13,Humberto de la Calle
Santa Barbara,Santander,5,Viviane Morales
Santa Barbara,Santander,6,Jorque Antonio Trujillo Sarmiento
Santa Helena Del Opon,Santander,937,Iván Duque
Santa Helena Del Opon,Santander,166,Gustavo Petro
Santa Helena Del Opon,Santander,89,Sergio Fajardo
Santa Helena Del Opon,Santander,99,Germán Vargas Lleras
Santa Helena Del Opon,Santander,12,Humberto de la Calle
Santa Helena Del Opon,Santander,5,Viviane Morales
Santa Helena Del Opon,Santander,3,Jorque Antonio Trujillo Sarmiento
Simacota,Santander,1678,Iván Duque
Simacota,Santander,485,Gustavo Petro
Simacota,Santander,421,Sergio Fajardo
Simacota,Santander,326,Germán Vargas Lleras
Simacota,Santander,172,Humberto de la Calle
Simacota,Santander,6,Viviane Morales
Simacota,Santander,5,Jorque Antonio Trujillo Sarmiento
Socorro,Santander,7171,Iván Duque
Socorro,Santander,1630,Gustavo Petro
Socorro,Santander,4017,Sergio Fajardo
Socorro,Santander,1189,Germán Vargas Lleras
Socorro,Santander,209,Humberto de la Calle
Socorro,Santander,23,Viviane Morales
Socorro,Santander,24,Jorque Antonio Trujillo Sarmiento
Suaita,Santander,1903,Iván Duque
Suaita,Santander,466,Gustavo Petro
Suaita,Santander,628,Sergio Fajardo
Suaita,Santander,611,Germán Vargas Lleras
Suaita,Santander,122,Humberto de la Calle
Suaita,Santander,9,Viviane Morales
Suaita,Santander,25,Jorque Antonio Trujillo Sarmiento
Sucre,Santander,1742,Iván Duque
Sucre,Santander,337,Gustavo Petro
Sucre,Santander,288,Sergio Fajardo
Sucre,Santander,179,Germán Vargas Lleras
Sucre,Santander,9,Humberto de la Calle
Sucre,Santander,9,Viviane Morales
Sucre,Santander,6,Jorque Antonio Trujillo Sarmiento
Surata,Santander,1427,Iván Duque
Surata,Santander,159,Gustavo Petro
Surata,Santander,208,Sergio Fajardo
Surata,Santander,91,Germán Vargas Lleras
Surata,Santander,23,Humberto de la Calle
Surata,Santander,11,Viviane Morales
Surata,Santander,6,Jorque Antonio Trujillo Sarmiento
Tona,Santander,1893,Iván Duque
Tona,Santander,255,Gustavo Petro
Tona,Santander,388,Sergio Fajardo
Tona,Santander,268,Germán Vargas Lleras
Tona,Santander,73,Humberto de la Calle
Tona,Santander,9,Viviane Morales
Tona,Santander,3,Jorque Antonio Trujillo Sarmiento
Valle De San Jose,Santander,1401,Iván Duque
Valle De San Jose,Santander,344,Gustavo Petro
Valle De San Jose,Santander,656,Sergio Fajardo
Valle De San Jose,Santander,176,Germán Vargas Lleras
Valle De San Jose,Santander,68,Humberto de la Calle
Valle De San Jose,Santander,10,Viviane Morales
Valle De San Jose,Santander,6,Jorque Antonio Trujillo Sarmiento
Velez,Santander,3230,Iván Duque
Velez,Santander,1934,Gustavo Petro
Velez,Santander,1898,Sergio Fajardo
Velez,Santander,942,Germán Vargas Lleras
Velez,Santander,166,Humberto de la Calle
Velez,Santander,10,Viviane Morales
Velez,Santander,13,Jorque Antonio Trujillo Sarmiento
Vetas,Santander,823,Iván Duque
Vetas,Santander,16,Gustavo Petro
Vetas,Santander,67,Sergio Fajardo
Vetas,Santander,16,Germán Vargas Lleras
Vetas,Santander,6,Humberto de la Calle
Vetas,Santander,4,Viviane Morales
Vetas,Santander,3,Jorque Antonio Trujillo Sarmiento
Villanueva,Santander,2256,Iván Duque
Villanueva,Santander,282,Gustavo Petro
Villanueva,Santander,844,Sergio Fajardo
Villanueva,Santander,236,Germán Vargas Lleras
Villanueva,Santander,17,Humberto de la Calle
Villanueva,Santander,9,Viviane Morales
Villanueva,Santander,4,Jorque Antonio Trujillo Sarmiento
Zapatoca,Santander,2736,Iván Duque
Zapatoca,Santander,436,Gustavo Petro
Zapatoca,Santander,757,Sergio Fajardo
Zapatoca,Santander,177,Germán Vargas Lleras
Zapatoca,Santander,40,Humberto de la Calle
Zapatoca,Santander,2,Viviane Morales
Zapatoca,Santander,11,Jorque Antonio Trujillo Sarmiento
Buenavista,Sucre,1648,Iván Duque
Buenavista,Sucre,1889,Gustavo Petro
Buenavista,Sucre,130,Sergio Fajardo
Buenavista,Sucre,620,Germán Vargas Lleras
Buenavista,Sucre,87,Humberto de la Calle
Buenavista,Sucre,11,Viviane Morales
Buenavista,Sucre,19,Jorque Antonio Trujillo Sarmiento
Caimito,Sucre,1147,Iván Duque
Caimito,Sucre,2776,Gustavo Petro
Caimito,Sucre,110,Sergio Fajardo
Caimito,Sucre,598,Germán Vargas Lleras
Caimito,Sucre,53,Humberto de la Calle
Caimito,Sucre,28,Viviane Morales
Caimito,Sucre,13,Jorque Antonio Trujillo Sarmiento
Chalan,Sucre,1256,Iván Duque
Chalan,Sucre,862,Gustavo Petro
Chalan,Sucre,14,Sergio Fajardo
Chalan,Sucre,103,Germán Vargas Lleras
Chalan,Sucre,27,Humberto de la Calle
Chalan,Sucre,6,Viviane Morales
Chalan,Sucre,10,Jorque Antonio Trujillo Sarmiento
Coloso (ricaurte),Sucre,1704,Iván Duque
Coloso (ricaurte),Sucre,1499,Gustavo Petro
Coloso (ricaurte),Sucre,86,Sergio Fajardo
Coloso (ricaurte),Sucre,333,Germán Vargas Lleras
Coloso (ricaurte),Sucre,33,Humberto de la Calle
Coloso (ricaurte),Sucre,12,Viviane Morales
Coloso (ricaurte),Sucre,11,Jorque Antonio Trujillo Sarmiento
Corozal,Sucre,9502,Iván Duque
Corozal,Sucre,12741,Gustavo Petro
Corozal,Sucre,1196,Sergio Fajardo
Corozal,Sucre,2746,Germán Vargas Lleras
Corozal,Sucre,261,Humberto de la Calle
Corozal,Sucre,39,Viviane Morales
Corozal,Sucre,107,Jorque Antonio Trujillo Sarmiento
Coveñas,Sucre,2255,Iván Duque
Coveñas,Sucre,2552,Gustavo Petro
Coveñas,Sucre,192,Sergio Fajardo
Coveñas,Sucre,488,Germán Vargas Lleras
Coveñas,Sucre,38,Humberto de la Calle
Coveñas,Sucre,10,Viviane Morales
Coveñas,Sucre,24,Jorque Antonio Trujillo Sarmiento
El Roble,Sucre,1114,Iván Duque
El Roble,Sucre,2589,Gustavo Petro
El Roble,Sucre,70,Sergio Fajardo
El Roble,Sucre,601,Germán Vargas Lleras
El Roble,Sucre,55,Humberto de la Calle
El Roble,Sucre,10,Viviane Morales
El Roble,Sucre,47,Jorque Antonio Trujillo Sarmiento
Galeras (nueva Granada),Sucre,4852,Iván Duque
Galeras (nueva Granada),Sucre,1778,Gustavo Petro
Galeras (nueva Granada),Sucre,206,Sergio Fajardo
Galeras (nueva Granada),Sucre,730,Germán Vargas Lleras
Galeras (nueva Granada),Sucre,116,Humberto de la Calle
Galeras (nueva Granada),Sucre,16,Viviane Morales
Galeras (nueva Granada),Sucre,160,Jorque Antonio Trujillo Sarmiento
Guaranda,Sucre,3858,Iván Duque
Guaranda,Sucre,920,Gustavo Petro
Guaranda,Sucre,83,Sergio Fajardo
Guaranda,Sucre,576,Germán Vargas Lleras
Guaranda,Sucre,79,Humberto de la Calle
Guaranda,Sucre,15,Viviane Morales
Guaranda,Sucre,19,Jorque Antonio Trujillo Sarmiento
La Union,Sucre,1193,Iván Duque
La Union,Sucre,2891,Gustavo Petro
La Union,Sucre,97,Sergio Fajardo
La Union,Sucre,544,Germán Vargas Lleras
La Union,Sucre,69,Humberto de la Calle
La Union,Sucre,4,Viviane Morales
La Union,Sucre,35,Jorque Antonio Trujillo Sarmiento
Los Palmitos,Sucre,2685,Iván Duque
Los Palmitos,Sucre,6609,Gustavo Petro
Los Palmitos,Sucre,207,Sergio Fajardo
Los Palmitos,Sucre,717,Germán Vargas Lleras
Los Palmitos,Sucre,113,Humberto de la Calle
Los Palmitos,Sucre,44,Viviane Morales
Los Palmitos,Sucre,62,Jorque Antonio Trujillo Sarmiento
Majagual,Sucre,8291,Iván Duque
Majagual,Sucre,2204,Gustavo Petro
Majagual,Sucre,179,Sergio Fajardo
Majagual,Sucre,2139,Germán Vargas Lleras
Majagual,Sucre,203,Humberto de la Calle
Majagual,Sucre,48,Viviane Morales
Majagual,Sucre,37,Jorque Antonio Trujillo Sarmiento
Morroa,Sucre,2439,Iván Duque
Morroa,Sucre,3683,Gustavo Petro
Morroa,Sucre,246,Sergio Fajardo
Morroa,Sucre,934,Germán Vargas Lleras
Morroa,Sucre,85,Humberto de la Calle
Morroa,Sucre,11,Viviane Morales
Morroa,Sucre,26,Jorque Antonio Trujillo Sarmiento
Ovejas,Sucre,4098,Iván Duque
Ovejas,Sucre,5588,Gustavo Petro
Ovejas,Sucre,236,Sergio Fajardo
Ovejas,Sucre,800,Germán Vargas Lleras
Ovejas,Sucre,230,Humberto de la Calle
Ovejas,Sucre,99,Viviane Morales
Ovejas,Sucre,38,Jorque Antonio Trujillo Sarmiento
Palmito,Sucre,1846,Iván Duque
Palmito,Sucre,2137,Gustavo Petro
Palmito,Sucre,107,Sergio Fajardo
Palmito,Sucre,507,Germán Vargas Lleras
Palmito,Sucre,59,Humberto de la Calle
Palmito,Sucre,10,Viviane Morales
Palmito,Sucre,21,Jorque Antonio Trujillo Sarmiento
Sampues,Sucre,4885,Iván Duque
Sampues,Sucre,7276,Gustavo Petro
Sampues,Sucre,472,Sergio Fajardo
Sampues,Sucre,4810,Germán Vargas Lleras
Sampues,Sucre,489,Humberto de la Calle
Sampues,Sucre,47,Viviane Morales
Sampues,Sucre,209,Jorque Antonio Trujillo Sarmiento
San Benito Abad,Sucre,3790,Iván Duque
San Benito Abad,Sucre,3427,Gustavo Petro
San Benito Abad,Sucre,122,Sergio Fajardo
San Benito Abad,Sucre,735,Germán Vargas Lleras
San Benito Abad,Sucre,125,Humberto de la Calle
San Benito Abad,Sucre,44,Viviane Morales
San Benito Abad,Sucre,26,Jorque Antonio Trujillo Sarmiento
San Juan De Betulia (betulia),Sucre,2257,Iván Duque
San Juan De Betulia (betulia),Sucre,3607,Gustavo Petro
San Juan De Betulia (betulia),Sucre,125,Sergio Fajardo
San Juan De Betulia (betulia),Sucre,669,Germán Vargas Lleras
San Juan De Betulia (betulia),Sucre,35,Humberto de la Calle
San Juan De Betulia (betulia),Sucre,7,Viviane Morales
San Juan De Betulia (betulia),Sucre,37,Jorque Antonio Trujillo Sarmiento
San Marcos,Sucre,7950,Iván Duque
San Marcos,Sucre,7060,Gustavo Petro
San Marcos,Sucre,457,Sergio Fajardo
San Marcos,Sucre,4359,Germán Vargas Lleras
San Marcos,Sucre,212,Humberto de la Calle
San Marcos,Sucre,42,Viviane Morales
San Marcos,Sucre,77,Jorque Antonio Trujillo Sarmiento
San Onofre,Sucre,5068,Iván Duque
San Onofre,Sucre,7242,Gustavo Petro
San Onofre,Sucre,450,Sergio Fajardo
San Onofre,Sucre,4065,Germán Vargas Lleras
San Onofre,Sucre,252,Humberto de la Calle
San Onofre,Sucre,83,Viviane Morales
San Onofre,Sucre,64,Jorque Antonio Trujillo Sarmiento
San Pedro,Sucre,3194,Iván Duque
San Pedro,Sucre,3683,Gustavo Petro
San Pedro,Sucre,202,Sergio Fajardo
San Pedro,Sucre,1027,Germán Vargas Lleras
San Pedro,Sucre,99,Humberto de la Calle
San Pedro,Sucre,17,Viviane Morales
San Pedro,Sucre,52,Jorque Antonio Trujillo Sarmiento
Since,Sucre,5212,Iván Duque
Since,Sucre,5398,Gustavo Petro
Since,Sucre,428,Sergio Fajardo
Since,Sucre,973,Germán Vargas Lleras
Since,Sucre,678,Humberto de la Calle
Since,Sucre,38,Viviane Morales
Since,Sucre,96,Jorque Antonio Trujillo Sarmiento
Sincelejo,Sucre,36558,Iván Duque
Sincelejo,Sucre,53112,Gustavo Petro
Sincelejo,Sucre,5911,Sergio Fajardo
Sincelejo,Sucre,7490,Germán Vargas Lleras
Sincelejo,Sucre,1048,Humberto de la Calle
Sincelejo,Sucre,217,Viviane Morales
Sincelejo,Sucre,803,Jorque Antonio Trujillo Sarmiento
Sucre,Sucre,5249,Iván Duque
Sucre,Sucre,2039,Gustavo Petro
Sucre,Sucre,129,Sergio Fajardo
Sucre,Sucre,1301,Germán Vargas Lleras
Sucre,Sucre,116,Humberto de la Calle
Sucre,Sucre,39,Viviane Morales
Sucre,Sucre,46,Jorque Antonio Trujillo Sarmiento
Tolu,Sucre,3139,Iván Duque
Tolu,Sucre,6643,Gustavo Petro
Tolu,Sucre,329,Sergio Fajardo
Tolu,Sucre,1356,Germán Vargas Lleras
Tolu,Sucre,112,Humberto de la Calle
Tolu,Sucre,13,Viviane Morales
Tolu,Sucre,40,Jorque Antonio Trujillo Sarmiento
Toluviejo,Sucre,3814,Iván Duque
Toluviejo,Sucre,4003,Gustavo Petro
Toluviejo,Sucre,257,Sergio Fajardo
Toluviejo,Sucre,1540,Germán Vargas Lleras
Toluviejo,Sucre,131,Humberto de la Calle
Toluviejo,Sucre,27,Viviane Morales
Toluviejo,Sucre,42,Jorque Antonio Trujillo Sarmiento
Alpujarra,Tolima,1476,Iván Duque
Alpujarra,Tolima,189,Gustavo Petro
Alpujarra,Tolima,124,Sergio Fajardo
Alpujarra,Tolima,194,Germán Vargas Lleras
Alpujarra,Tolima,15,Humberto de la Calle
Alpujarra,Tolima,7,Viviane Morales
Alpujarra,Tolima,3,Jorque Antonio Trujillo Sarmiento
Alvarado,Tolima,1696,Iván Duque
Alvarado,Tolima,835,Gustavo Petro
Alvarado,Tolima,442,Sergio Fajardo
Alvarado,Tolima,369,Germán Vargas Lleras
Alvarado,Tolima,141,Humberto de la Calle
Alvarado,Tolima,10,Viviane Morales
Alvarado,Tolima,43,Jorque Antonio Trujillo Sarmiento
Ambalema,Tolima,918,Iván Duque
Ambalema,Tolima,708,Gustavo Petro
Ambalema,Tolima,339,Sergio Fajardo
Ambalema,Tolima,1050,Germán Vargas Lleras
Ambalema,Tolima,52,Humberto de la Calle
Ambalema,Tolima,4,Viviane Morales
Ambalema,Tolima,10,Jorque Antonio Trujillo Sarmiento
Anzoategui,Tolima,2490,Iván Duque
Anzoategui,Tolima,457,Gustavo Petro
Anzoategui,Tolima,324,Sergio Fajardo
Anzoategui,Tolima,101,Germán Vargas Lleras
Anzoategui,Tolima,26,Humberto de la Calle
Anzoategui,Tolima,11,Viviane Morales
Anzoategui,Tolima,11,Jorque Antonio Trujillo Sarmiento
Armero (guayabal),Tolima,1955,Iván Duque
Armero (guayabal),Tolima,1262,Gustavo Petro
Armero (guayabal),Tolima,663,Sergio Fajardo
Armero (guayabal),Tolima,424,Germán Vargas Lleras
Armero (guayabal),Tolima,111,Humberto de la Calle
Armero (guayabal),Tolima,13,Viviane Morales
Armero (guayabal),Tolima,12,Jorque Antonio Trujillo Sarmiento
Ataco,Tolima,5208,Iván Duque
Ataco,Tolima,539,Gustavo Petro
Ataco,Tolima,348,Sergio Fajardo
Ataco,Tolima,960,Germán Vargas Lleras
Ataco,Tolima,116,Humberto de la Calle
Ataco,Tolima,14,Viviane Morales
Ataco,Tolima,21,Jorque Antonio Trujillo Sarmiento
Cajamarca,Tolima,4556,Iván Duque
Cajamarca,Tolima,1428,Gustavo Petro
Cajamarca,Tolima,1073,Sergio Fajardo
Cajamarca,Tolima,305,Germán Vargas Lleras
Cajamarca,Tolima,121,Humberto de la Calle
Cajamarca,Tolima,19,Viviane Morales
Cajamarca,Tolima,25,Jorque Antonio Trujillo Sarmiento
Carmen De Apicala,Tolima,3016,Iván Duque
Carmen De Apicala,Tolima,522,Gustavo Petro
Carmen De Apicala,Tolima,640,Sergio Fajardo
Carmen De Apicala,Tolima,733,Germán Vargas Lleras
Carmen De Apicala,Tolima,88,Humberto de la Calle
Carmen De Apicala,Tolima,16,Viviane Morales
Carmen De Apicala,Tolima,8,Jorque Antonio Trujillo Sarmiento
Casabianca,Tolima,1678,Iván Duque
Casabianca,Tolima,170,Gustavo Petro
Casabianca,Tolima,197,Sergio Fajardo
Casabianca,Tolima,488,Germán Vargas Lleras
Casabianca,Tolima,14,Humberto de la Calle
Casabianca,Tolima,14,Viviane Morales
Casabianca,Tolima,17,Jorque Antonio Trujillo Sarmiento
Chaparral,Tolima,10644,Iván Duque
Chaparral,Tolima,2668,Gustavo Petro
Chaparral,Tolima,1882,Sergio Fajardo
Chaparral,Tolima,1333,Germán Vargas Lleras
Chaparral,Tolima,602,Humberto de la Calle
Chaparral,Tolima,29,Viviane Morales
Chaparral,Tolima,38,Jorque Antonio Trujillo Sarmiento
Coello,Tolima,1262,Iván Duque
Coello,Tolima,1033,Gustavo Petro
Coello,Tolima,455,Sergio Fajardo
Coello,Tolima,843,Germán Vargas Lleras
Coello,Tolima,182,Humberto de la Calle
Coello,Tolima,5,Viviane Morales
Coello,Tolima,13,Jorque Antonio Trujillo Sarmiento
Coyaima,Tolima,3308,Iván Duque
Coyaima,Tolima,2644,Gustavo Petro
Coyaima,Tolima,278,Sergio Fajardo
Coyaima,Tolima,426,Germán Vargas Lleras
Coyaima,Tolima,281,Humberto de la Calle
Coyaima,Tolima,13,Viviane Morales
Coyaima,Tolima,15,Jorque Antonio Trujillo Sarmiento
Cunday,Tolima,2607,Iván Duque
Cunday,Tolima,397,Gustavo Petro
Cunday,Tolima,207,Sergio Fajardo
Cunday,Tolima,176,Germán Vargas Lleras
Cunday,Tolima,58,Humberto de la Calle
Cunday,Tolima,5,Viviane Morales
Cunday,Tolima,7,Jorque Antonio Trujillo Sarmiento
